,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PROM1,3.47400170064508e-05,0.840320756669585,0.333,0.214,0.609027238140089
HMGCS1,3.5364746413842e-05,-0.6148707978958,0.067,0.141,0.619979369381063
HIPK2,3.54865337062931e-05,-0.388202411063236,0.394,0.543,0.622114422405024
STRIP2,3.54870010480448e-05,-0.144607071836826,0.004,0.026,0.622122615373273
SNX27,3.55444406357723e-05,-0.323492228909461,0.053,0.12,0.623129588785724
AMY2B,3.55658403439224e-05,-0.271586767015433,0.041,0.103,0.623504747069303
DUSP15,3.56047004655846e-05,-0.123811891037394,0.004,0.026,0.624186003862164
LTBP2,3.61987790207078e-05,-0.15677127766033,0.004,0.026,0.634600795012029
MSMO1,3.62612584097299e-05,-0.312382297099058,0.02,0.064,0.635696121180975
COA1,3.64392470820711e-05,-0.41921681668714,0.179,0.286,0.638816440595788
DNMT3B,3.65179059142349e-05,-0.148122996263417,0.005,0.03,0.640195408582453
HINT2,3.66808060431529e-05,-0.121312247891992,0.004,0.026,0.643051210742514
PHF7,3.67316683055627e-05,-0.131640749417254,0.005,0.03,0.64394287706482
ARFGEF2,3.69032505215845e-05,-0.468012821917902,0.251,0.376,0.646950884893897
ALKBH4,3.69240988353297e-05,-0.0814915006339742,0.004,0.026,0.647316376682164
PSD,3.72919124802676e-05,-0.0937376245500647,0.004,0.026,0.653764517691571
PTH2R,3.73659019352068e-05,0.411035525872649,0.839,0.782,0.65506162682611
MAP2,3.73885167007486e-05,0.5618084127014,0.119,0.03,0.655458086280824
SLC9A3,3.74336759503571e-05,-0.473251955814179,0.008,0.038,0.65624977308571
TRAPPC6B,3.83322975448703e-05,-0.363035571827764,0.042,0.103,0.672003508259121
GLI3,3.8364165783366e-05,0.568505995373161,0.098,0.017,0.672562190348189
SNAPC1,3.84042673301396e-05,-0.578758164820414,0.068,0.141,0.673265210564677
RNMT,3.87049757771172e-05,-0.424568508510543,0.124,0.218,0.678536930348642
ZFP2,3.87097260080238e-05,-0.124424216118442,0.005,0.03,0.678620206646665
ATP5PF,3.87237893755733e-05,-0.236433459238539,0.016,0.056,0.678866751543175
LMBR1,3.87615005150117e-05,0.615068140109183,0.373,0.252,0.67952786552867
HEATR3,3.8822531050099e-05,-0.103613352364671,0.005,0.03,0.680597791839285
OSBP2,3.9004285493302e-05,-0.353967123075569,0.061,0.132,0.683784128983077
FAM83B,3.90796255593612e-05,-0.353735305152003,0.085,0.167,0.685104915681161
AC053527.1,3.91528869305477e-05,-0.310245478195806,0.066,0.141,0.686389260779432
COPS7B,3.94001661272936e-05,-0.300729936628838,0.014,0.051,0.690724312377585
RPL26L1,3.96209470705788e-05,-0.155735124399297,0.005,0.03,0.694594823094318
TSHZ1,4.0297073624256e-05,-0.209133662277246,0.02,0.064,0.706447997706832
SPG11,4.07631083466047e-05,-0.356876253819211,0.167,0.278,0.714618052424327
ZNF862,4.0843819425134e-05,-0.36621882503954,0.045,0.107,0.716032998342024
SLC44A4,4.10642461345828e-05,0.501760248171425,0.09,0.013,0.719897298985372
RHD,4.10731603632614e-05,-0.149124901067808,0.008,0.038,0.720053574328335
GALM,4.13376378550368e-05,-0.314474720654207,0.03,0.081,0.72469012923665
MAP3K13,4.15358055881249e-05,-0.483925589890526,0.259,0.385,0.728164207765417
SLC19A2,4.16909643806308e-05,-0.353493545553058,0.065,0.137,0.730884296556838
ANO6,4.19221772686351e-05,-0.452704295378203,0.285,0.406,0.734937689696442
WDR53,4.22589308618956e-05,-0.192494023410624,0.008,0.038,0.740841316939893
ACTR5,4.28639257915434e-05,-0.180067114257615,0.008,0.038,0.751447483051547
DMXL1,4.30647228750734e-05,-0.318400692955769,0.209,0.329,0.754967656722912
ABCC2,4.32718107869688e-05,-0.16383497449496,0.008,0.038,0.75859811490635
TSPAN5,4.32906698005386e-05,0.939820540645042,0.15,0.056,0.758928732273243
SCAMP1,4.37459950192566e-05,-0.218962425355602,0.042,0.103,0.766911038682588
PTPA,4.37906020329412e-05,-0.227753856317678,0.023,0.068,0.767693044239492
TRAPPC3,4.38218463473448e-05,-0.177927357449817,0.02,0.064,0.768240788315301
AL157392.5,4.40035004374269e-05,-0.269081711919281,0.035,0.09,0.771425366168532
FAM213A,4.43462466012959e-05,-0.30868192831043,0.012,0.047,0.777434049167318
ZNF684,4.45151828317231e-05,-0.204642068689782,0.014,0.051,0.780395670222938
NSUN6,4.49099337044633e-05,-0.393725906689407,0.113,0.205,0.787316047772947
ATP11B,4.52485481770992e-05,0.645648269044547,0.32,0.205,0.793252298092726
TMEM184B,4.54145216037035e-05,-0.31440699076513,0.067,0.141,0.796161978234527
TRPM7,4.54775661594722e-05,-0.529064067237573,0.238,0.359,0.797267212341706
INHBA,4.55381951298196e-05,0.808116109826446,0.067,0,0.798330098820868
RCAN2,4.59126257927452e-05,0.614759835449172,0.163,0.064,0.804894242772616
AC009061.2,4.5989972042999e-05,-0.318908461830975,0.012,0.047,0.806250199885816
TMEM260,4.60809517772504e-05,-0.331123235959863,0.067,0.141,0.807845165606977
PIP5K1A,4.61340754207232e-05,0.595009660946147,0.475,0.368,0.808776476200699
DNAJB9,4.66029030385057e-05,-0.343590830219862,0.01,0.043,0.816995493168043
HADHB,4.77512730517243e-05,-0.485598656358285,0.109,0.201,0.837127567869779
TRAPPC12,4.78540069590796e-05,-0.24413994443837,0.09,0.175,0.838928595999624
CEP97,4.7934278902879e-05,-0.201179219675997,0.01,0.043,0.840335843446372
LRRC29,4.8025424576246e-05,-0.154486327887092,0.014,0.051,0.841933718246169
FBXL20,4.82367067695955e-05,-0.429353836383152,0.154,0.261,0.845637706377779
NOA1,4.82466001028728e-05,-0.188249261634579,0.01,0.043,0.845811146403464
SLC35E3,4.85429023729311e-05,-0.39313520172036,0.021,0.064,0.851005621499854
TECPR2,5.0096156526987e-05,-0.233995662203251,0.117,0.214,0.87823572007461
SEC61A1,5.05532907666599e-05,-0.248265021838957,0.042,0.103,0.886249740430314
WFDC2,5.12335349433483e-05,-0.495622198859838,0.084,0.162,0.89817510109184
ARL4C,5.29838666891872e-05,0.661730886890327,0.132,0.043,0.92886016692814
KSR2,5.30419907621262e-05,-0.448735100704742,0.087,0.167,0.929879140050835
ZEB1,5.31727233459592e-05,0.704540993172601,0.255,0.141,0.932171012978011
SMIM12,5.36698426480714e-05,-0.199945568003447,0.018,0.06,0.94088601146334
DYNC1LI2,5.37445358653259e-05,-0.393120037099359,0.193,0.308,0.942195458255029
TRIM23,5.40296110724405e-05,-0.220131177537099,0.021,0.064,0.947193111710954
MARK4,5.40734837681502e-05,-0.458370599644195,0.08,0.158,0.947962243939441
GALNT9,5.41068906934252e-05,0.69337914634614,0.107,0.026,0.948547900746438
HMCN1,5.46878198819341e-05,-0.417553013518248,0.051,0.115,0.958732170350186
NUCB2,5.54915128036266e-05,-0.257288162502029,0.023,0.068,0.972821710960378
RRAGD,5.55858026490078e-05,-0.315252373896556,0.028,0.077,0.974474706239756
ALKBH8,5.61059327404846e-05,-0.10116772069114,0.01,0.043,0.983593106873435
SPOP,5.68027804441032e-05,-0.383865172978446,0.08,0.158,0.995809543965573
ARHGEF1,5.70528375904366e-05,-0.0963577903776469,0.025,0.073,1
FAM168A,5.72938263020556e-05,-0.360542209330457,0.101,0.188,1
MKL2,5.74640021341458e-05,-0.244424514989516,0.222,0.35,1
ZNF425,5.76256743483035e-05,-0.333886722673597,0.007,0.034,1
DNAJB2,5.80960405675852e-05,-0.201281214857461,0.016,0.056,1
PITPNA,5.83547679818849e-05,-0.357078992335024,0.138,0.235,1
GTF2I,5.85145071980798e-05,-0.481611706803825,0.292,0.406,1
MSN,5.85423027386109e-05,-0.574053075064629,0.229,0.342,1
DENND4A,5.85792253154159e-05,0.527048198263915,0.545,0.423,1
AL157931.1,5.91688816620747e-05,0.564024603694514,0.065,0,1
C7orf26,6.0149731645454e-05,-0.238885346371753,0.007,0.034,1
NUP43,6.10289614854441e-05,-0.276351849542093,0.038,0.094,1
SOCS2,6.12191791665989e-05,-0.224369053447111,0.007,0.034,1
AC119674.2,6.12191791665989e-05,-0.192610544588986,0.007,0.034,1
IGSF8,6.13734190535519e-05,-0.145828079637518,0.007,0.034,1
FBXO21,6.21773477067516e-05,-0.436227220798891,0.077,0.154,1
KLHL2,6.22802425760986e-05,-0.271674702138368,0.155,0.265,1
MTMR3,6.25170143663402e-05,-0.375837544794076,0.284,0.41,1
ATP5F1C,6.28012932713978e-05,-0.338268964193927,0.052,0.115,1
MESD,6.29975585477821e-05,-0.363869502728414,0.038,0.094,1
CXXC5,6.31163233701893e-05,-0.21496329207735,0.054,0.12,1
MBTD1,6.31225216675373e-05,-0.392071241780249,0.093,0.175,1
TOP3B,6.31601612368185e-05,-0.183869418374074,0.025,0.073,1
ZFP14,6.36011469664681e-05,-0.235889389169255,0.038,0.094,1
RCOR1,6.38533999399191e-05,-0.397553688006628,0.231,0.35,1
SLC22A2,6.46987060206788e-05,-0.118929771320059,0.007,0.034,1
GPBP1L1,6.49419683648381e-05,-0.391458929849808,0.17,0.274,1
TMCC1,6.51497741420101e-05,-0.32257462638241,0.367,0.496,1
MSC-AS1,6.56709154823236e-05,0.723506849711951,0.112,0.03,1
CNPPD1,6.63264641318428e-05,-0.268020280788394,0.015,0.051,1
RNF122,6.63414624594892e-05,-0.112192646440074,0.007,0.034,1
MCC,6.66088656991327e-05,-0.468823031164886,0.086,0.167,1
AL451042.1,6.66390833298829e-05,0.554760311724791,0.08,0.009,1
RORC,6.66747142976676e-05,-0.112059017772229,0.007,0.034,1
KCTD5,6.70627090178961e-05,-0.182451511872216,0.015,0.051,1
AVIL,6.70726920465347e-05,-0.229719015708807,0.028,0.077,1
DOCK5,6.72791591730557e-05,0.636762130059974,0.251,0.141,1
GIGYF2,6.8632368377488e-05,-0.334448862548814,0.27,0.402,1
STARD13,6.87229374967023e-05,-0.497984299436816,0.176,0.282,1
SNRPD3,6.90982078667966e-05,-0.280021569155543,0.038,0.094,1
LINC01876,6.96968484021505e-05,0.792876441155171,0.164,0.068,1
GMCL1,7.08036011431499e-05,-0.254457667521405,0.021,0.064,1
NUP98,7.08236699232985e-05,0.565950680103404,0.372,0.252,1
UNKL,7.09299462537782e-05,-0.0882629552274494,0.021,0.064,1
MFF,7.11431086372027e-05,-0.467144015824395,0.091,0.171,1
ARHGEF11,7.11710079130271e-05,-0.188194570349239,0.096,0.184,1
MTFMT,7.14345911435178e-05,-0.224705884785387,0.025,0.073,1
DOCK9,7.14568634260839e-05,0.71679490746159,0.276,0.167,1
MCFD2,7.18043685623453e-05,-0.471559026393549,0.05,0.111,1
MBNL2,7.18262132550126e-05,-0.401326273415288,0.242,0.363,1
IPO9,7.20633681277072e-05,-0.184942579517928,0.108,0.201,1
PACS1,7.21039873423807e-05,-0.305990767260877,0.279,0.41,1
TRUB1,7.24249126653325e-05,-0.137760607035212,0.009,0.038,1
CROCC,7.29827071307041e-05,-0.311944810509613,0.075,0.15,1
CTCF,7.30316150710022e-05,-0.295150710716412,0.132,0.231,1
ZMYND8,7.30602311400988e-05,-0.480566711605194,0.22,0.338,1
PBXIP1,7.33438886845273e-05,-0.256972564147479,0.013,0.047,1
ACSF2,7.3414493260117e-05,-0.249597931128121,0.009,0.038,1
FMNL2,7.41690019215725e-05,-0.37993980963462,0.234,0.355,1
HYKK,7.46082287419968e-05,-0.206461985417446,0.003,0.021,1
EPHA6,7.48101368994531e-05,0.640188976252115,0.1,0.021,1
TGFBR1,7.6382771377765e-05,-0.215980940350571,0.076,0.154,1
ARHGAP35,7.69583895048514e-05,-0.312850489716918,0.089,0.171,1
IRX1,7.70568022297373e-05,-0.111149739229528,0.003,0.021,1
MKKS,7.70568022297373e-05,-0.101248191275802,0.003,0.021,1
NT5DC3,7.73475228781306e-05,0.715789935183749,0.187,0.09,1
SLC2A13,7.77762612716039e-05,0.64154657697842,0.256,0.141,1
SLC4A3,7.81692737799818e-05,-0.109697536337029,0.003,0.021,1
SAMM50,7.82975743451672e-05,-0.242137678167793,0.011,0.043,1
ASCC2,7.83793059064901e-05,-0.269803860935748,0.068,0.141,1
AMN1,7.84407080632767e-05,-0.310747580125856,0.057,0.124,1
CLEC11A,7.84497548512788e-05,-0.0950894696202739,0.003,0.021,1
FBXO44,7.88058152253663e-05,-0.216119165376261,0.013,0.047,1
AZIN1,7.90532842277505e-05,-0.361705209917999,0.09,0.171,1
ANKRD52,7.9299629446385e-05,-0.20116213036218,0.041,0.098,1
ABHD4,7.97845556753883e-05,-0.12620528588144,0.006,0.03,1
TGFB3,8.04399278695035e-05,-0.0588994108646866,0.003,0.021,1
CDK8,8.07367022385076e-05,-0.273664686382991,0.134,0.235,1
RPS6KA6,8.08971761181963e-05,-0.383277972197229,0.052,0.115,1
THSD4,8.10144323913186e-05,-1.06982277461472,0.145,0.231,1
ZW10,8.15873932420889e-05,-0.200705036502596,0.017,0.056,1
ALAD,8.19886525130178e-05,-0.139579284358709,0.006,0.03,1
USP50,8.20381628316536e-05,-0.164933714496293,0.024,0.068,1
CPLANE1,8.21086108414458e-05,0.656118994349586,0.366,0.256,1
H2AFZ,8.22121998536999e-05,-0.160139622753279,0.006,0.03,1
ACVR2B,8.31518522656482e-05,-0.136703055784173,0.011,0.043,1
SHROOM3,8.36942939389313e-05,-0.497513222992402,0.515,0.62,1
EBP,8.49400948488661e-05,-0.119959534973406,0.006,0.03,1
LINC00472,8.50674376687615e-05,-0.297349372122401,0.078,0.154,1
TCP11L2,8.55958174153956e-05,-0.133641270780347,0.011,0.043,1
CDC27,8.60651251370503e-05,-0.324843107169609,0.186,0.299,1
SLC20A2,8.64379550126916e-05,0.709206949509284,0.492,0.402,1
ANKS6,8.80822071026387e-05,-0.280645899933108,0.029,0.077,1
ZNF490,8.87678992771692e-05,-0.311688298668864,0.039,0.094,1
CERS4,8.95095659803192e-05,-0.294416868994412,0.057,0.124,1
ZNF532,8.98519092449398e-05,-0.464172219663725,0.159,0.256,1
AC011921.1,8.99075382651501e-05,-0.221443129050536,0.004,0.026,1
MAP3K7CL,9.02474409586134e-05,-0.321793204530049,0.015,0.051,1
ATP6V0E1,9.17112630417093e-05,-0.508204987367877,0.092,0.171,1
RBM45,9.18443439153485e-05,-0.157553493632562,0.004,0.026,1
AC097662.1,9.18764866029896e-05,-0.409629705199442,0.099,0.179,1
MARC1,9.21242262634435e-05,-0.315635117688373,0.004,0.026,1
CPAMD8,9.21448760148753e-05,0.52699813489418,0.077,0.009,1
EVA1A,9.24173735264465e-05,-0.350639480523138,0.055,0.12,1
GYPC,9.26864093668958e-05,-0.175415973629986,0.004,0.026,1
KPNA4,9.27017228491333e-05,0.628099036635742,0.354,0.252,1
TMEM140,9.27719700813622e-05,-0.212763668472308,0.019,0.06,1
KIF3C,9.29687144590599e-05,-0.0810199363328586,0.004,0.026,1
ZFYVE1,9.32934810013423e-05,-0.256607429564654,0.019,0.06,1
RAB22A,9.33118357285601e-05,0.587127136287762,0.237,0.128,1
TMEM171,9.38205100309045e-05,-0.136586160209424,0.004,0.026,1
ACAD8,9.38205100309045e-05,-0.115481480780584,0.004,0.026,1
KIAA0319L,9.48270439271255e-05,-0.318753540635333,0.15,0.252,1
MMP25,9.52565685272021e-05,-0.0779301070667414,0.004,0.026,1
TSEN15,9.56329106210157e-05,-0.304214723835327,0.022,0.064,1
MFSD14C,9.6205605508366e-05,0.63590945710372,0.409,0.312,1
PLD1,9.62209566649481e-05,-0.415531888523211,0.042,0.098,1
OGDH,9.69548364633935e-05,-0.228089113720844,0.225,0.35,1
BDH1,9.69975115385699e-05,-0.363594198851242,0.047,0.107,1
ZNRF2,9.73620461996122e-05,-0.344201567124172,0.139,0.235,1
TSC22D3,9.73710787420626e-05,0.524009106474596,0.112,0.03,1
NAA40,9.83671208499573e-05,-0.28131007860708,0.024,0.068,1
LAPTM4B,9.87464179571767e-05,-0.406950795971722,0.098,0.179,1
LRRIQ1,9.88361433732473e-05,0.632572819941417,0.179,0.081,1
CCND1,0.000100951734323104,0.413689349830067,0.118,0.034,1
LRRC49,0.000101105407713016,-0.379473637905541,0.08,0.154,1
UBC,0.00010215241719299,0.601434019954621,0.3,0.188,1
STX7,0.000102653225422932,-0.267602214130907,0.078,0.154,1
MSH3,0.000102769769217278,-0.449184535767548,0.174,0.274,1
PTPN12,0.000103862013708183,-0.254191901501807,0.193,0.308,1
ARHGEF7,0.00010399202938454,-0.405851496026484,0.172,0.278,1
HIVEP3,0.000104956200407462,-0.57927695803027,0.247,0.355,1
WWC1,0.000105458420940246,-0.341749125508618,0.58,0.714,1
PIM1,0.000105596414251796,0.36004407277149,0.14,0.047,1
TMEM259,0.000105795529227928,-0.413402042399474,0.116,0.205,1
PLXNB1,0.000105900580582833,-0.242577167130471,0.128,0.222,1
MRPS16,0.00010594169850956,-0.170535224895082,0.015,0.051,1
MGLL,0.00010670754676572,0.649748126934252,0.356,0.244,1
PLCL2,0.00010740047427439,-0.521463390665947,0.068,0.137,1
ME1,0.000107738970879662,-0.289936277417261,0.013,0.047,1
FMO4,0.000107941696924617,-0.208964639039267,0.013,0.047,1
SMARCD3,0.000108335667659748,-0.211548033851827,0.017,0.056,1
AP000757.1,0.000109710225988782,-0.25723437024819,0.008,0.034,1
ARID3A,0.000111003816387071,-0.333082925373462,0.071,0.141,1
MAEA,0.000112508053278005,-0.465527875402283,0.081,0.154,1
NISCH,0.000112897096242271,-0.323075094423324,0.065,0.132,1
F11,0.00011316406786408,-0.211804827794613,0.008,0.034,1
IQCA1,0.000113621801553497,0.354667813198861,0.06,0,1
PEX7,0.000113798358957378,-0.39310705061517,0.048,0.107,1
C1orf21,0.000113867723523838,0.605106258330331,0.11,0.03,1
POLR3A,0.00011404543094271,-0.390303985142998,0.034,0.085,1
NIFK-AS1,0.00011505246037667,-0.261367596812704,0.013,0.047,1
DMTN,0.00011579749089928,-0.189669014260951,0.024,0.068,1
EVL,0.000115959651524644,-0.366801354633217,0.099,0.184,1
LRRC2,0.000116166401212365,-0.242881180104527,0.008,0.034,1
CCDC134,0.000116166401212365,-0.132382811006169,0.008,0.034,1
ACADM,0.000116985503083394,-0.361606554638101,0.024,0.068,1
FTH1,0.000117585984622873,-0.42977293032409,0.106,0.188,1
LASP1,0.000118787253689894,-0.314515932133857,0.059,0.124,1
MEF2C,0.000118829144849383,0.688444586851297,0.155,0.064,1
BCKDHB,0.000119736987192682,-0.434253860567452,0.18,0.286,1
AGBL4,0.000120280448982139,0.574513180866547,0.561,0.466,1
MVB12B,0.000120512469883729,-0.390647497816049,0.034,0.085,1
TFE3,0.000120582777202302,-0.220697576387962,0.039,0.094,1
SYN2,0.000120954528583577,-0.150407245698831,0.008,0.034,1
NMNAT3,0.000121357679995492,-0.243389933377847,0.04,0.094,1
TGIF1,0.000121878000485796,0.606141425948422,0.212,0.111,1
HEATR5B,0.000122257147495782,-0.0656586004141184,0.057,0.124,1
PCGF2,0.000122829319586723,-0.190349639439727,0.011,0.043,1
LRP10,0.00012304436183189,-0.327395962095688,0.034,0.085,1
TENM4,0.000124596137807581,-0.646148571192888,0.123,0.209,1
GOLGA8A,0.000124628231342922,0.480078292450817,0.169,0.073,1
DBT,0.000124978433712722,-0.276096227896154,0.022,0.064,1
RCC2,0.000126154469569382,-0.289832557692593,0.032,0.081,1
RER1,0.000126683749105654,-0.289253308135811,0.045,0.103,1
AMD1,0.000126706634516619,-0.455595955995548,0.152,0.248,1
ABL1,0.000127345343270861,-0.294046998626892,0.193,0.303,1
DOCK10,0.000127705752762513,0.683756380299309,0.101,0.026,1
BCORL1,0.000128209442201216,-0.26082799091593,0.011,0.043,1
UBAC2,0.000129056404075416,-0.396833325192119,0.188,0.299,1
NBPF26,0.000129434883099749,-0.210121011433648,0.02,0.06,1
PARP1,0.00013037708559209,-0.155901357115747,0.013,0.047,1
RFWD3,0.000130650288865084,-0.401636313662805,0.037,0.09,1
DSCAML1,0.000130891430277396,0.540539463870797,0.433,0.316,1
SH3D21,0.000131798490369692,-0.335679094551403,0.038,0.09,1
LIX1,0.000131831360079397,-0.174495468290554,0.011,0.043,1
FZD3,0.000131962491567834,-0.111531469619559,0.011,0.043,1
GPR137,0.000132194432324224,-0.16659859114148,0.009,0.038,1
MED13L,0.000132367033453909,0.396652191661354,0.733,0.667,1
RBL1,0.000132387047894395,-0.288599300153446,0.034,0.085,1
AL512274.1,0.0001333966972041,0.406966305271145,0.067,0.004,1
FLOT2,0.000133443086305376,-0.445929498750748,0.04,0.094,1
MAGED1,0.000134074854544096,-0.316736243238849,0.129,0.222,1
ZNF318,0.000134077204325534,-0.180204432633043,0.011,0.043,1
CEP76,0.000135558435721606,-0.219037565936652,0.016,0.051,1
SCMH1,0.000135793476690653,0.578797788385537,0.506,0.419,1
LRTM1,0.00013595373028048,-0.170524426373273,0.011,0.043,1
ZFP30,0.000136541016883738,-0.124897763890485,0.017,0.056,1
SLPI,0.000138112059968218,0.48190311273321,0.059,0,1
ABCB9,0.000138280055080683,-0.301550008115891,0.016,0.051,1
CAPS2,0.000138805974618455,-0.465574897880036,0.051,0.111,1
GPN1,0.000140280032620422,-0.268044225374247,0.03,0.077,1
CCZ1,0.000140514695278457,-0.303759953173277,0.037,0.09,1
UPP1,0.000141063408922103,-0.170784366131151,0.131,0.226,1
ZNF571,0.000142275038110305,-0.217806351539246,0.016,0.051,1
CMC2,0.000142332096697045,-0.279164051222236,0.102,0.184,1
CNTN3,0.000142928876946047,0.641208287871957,0.137,0.051,1
DNAH6,0.000143050367498616,0.561445609315677,0.168,0.073,1
AC010618.3,0.000143275869318543,-0.260096617821292,0.024,0.068,1
MPV17L2,0.000143893235719623,-0.140652774562638,0.002,0.017,1
TRMT10B,0.000144205512141292,-0.154527911738293,0.034,0.085,1
FAM177A1,0.000144443122526362,-0.192661694562692,0.102,0.188,1
LYRM7,0.000144565427158921,-0.0885972643290167,0.011,0.043,1
ATP6V0E2-AS1,0.000145654063143106,-0.095222590445135,0.002,0.017,1
C9orf135,0.000145654063143106,-0.132437948810755,0.002,0.017,1
PPFIA3,0.000145654063143106,-0.0981867487058378,0.002,0.017,1
ZNF616,0.000145654063143106,-0.0796668472358876,0.002,0.017,1
AC079305.1,0.000146245500592754,-0.0952098891392144,0.002,0.017,1
PNPLA3,0.000146839198865878,-0.0771197574205728,0.002,0.017,1
UBE3D,0.000147829024585739,-0.278862228161647,0.07,0.141,1
FAM239A,0.000148033410071061,-0.0909418606978406,0.002,0.017,1
SESN2,0.000148535683913331,-0.349683318491058,0.016,0.051,1
